Electoral wards and divisions Code,Electoral wards and divisions,Ethnic group (20 categories) Code,Ethnic group (20 categories),National Statistics Socio-economic Classification (NS-SeC) (12 categories) Code,National Statistics Socio-economic Classification (NS-SeC) (12 categories),Observation
E05013611,Chiswick Riverside,1,"Asian, Asian British or Asian Welsh: Bangladeshi",2,L3: Higher professional occupations,2
E05013611,Chiswick Riverside,1,"Asian, Asian British or Asian Welsh: Bangladeshi",3,"L4, L5 and L6: Lower managerial, administrative and professional occupations",4
E05013611,Chiswick Riverside,1,"Asian, Asian British or Asian Welsh: Bangladeshi",4,L7: Intermediate occupations,1
E05013611,Chiswick Riverside,1,"Asian, Asian British or Asian Welsh: Bangladeshi",5,L8 and L9: Small employers and own account workers,4
E05013611,Chiswick Riverside,1,"Asian, Asian British or Asian Welsh: Bangladeshi",6,L10 and L11: Lower supervisory and technical occupations,4
E05013611,Chiswick Riverside,1,"Asian, Asian British or Asian Welsh: Bangladeshi",7,L12: Semi-routine occupations,2
E05013611,Chiswick Riverside,1,"Asian, Asian British or Asian Welsh: Bangladeshi",8,L13: Routine occupations,1
E05013611,Chiswick Riverside,1,"Asian, Asian British or Asian Welsh: Bangladeshi",9,L14.1: Never worked,5
E05013611,Chiswick Riverside,1,"Asian, Asian British or Asian Welsh: Bangladeshi",10,L14.2: Long-term unemployed,0
E05013611,Chiswick Riverside,1,"Asian, Asian British or Asian Welsh: Bangladeshi",11,L15: Full-time students,1
E05013611,Chiswick Riverside,2,"Asian, Asian British or Asian Welsh: Chinese",-8,Does not apply,17
E05013611,Chiswick Riverside,2,"Asian, Asian British or Asian Welsh: Chinese",1,L1 and L2: Large employers and higher managerial and administrative occupations,7
E05013611,Chiswick Riverside,2,"Asian, Asian British or Asian Welsh: Chinese",2,L3: Higher professional occupations,28
E05013611,Chiswick Riverside,2,"Asian, Asian British or Asian Welsh: Chinese",3,"L4, L5 and L6: Lower managerial, administrative and professional occupations",21
E05013611,Chiswick Riverside,2,"Asian, Asian British or Asian Welsh: Chinese",4,L7: Intermediate occupations,7
E05013611,Chiswick Riverside,2,"Asian, Asian British or Asian Welsh: Chinese",5,L8 and L9: Small employers and own account workers,7
E05013611,Chiswick Riverside,2,"Asian, Asian British or Asian Welsh: Chinese",6,L10 and L11: Lower supervisory and technical occupations,5
E05013611,Chiswick Riverside,2,"Asian, Asian British or Asian Welsh: Chinese",7,L12: Semi-routine occupations,6
E05013611,Chiswick Riverside,2,"Asian, Asian British or Asian Welsh: Chinese",8,L13: Routine occupations,2
E05013611,Chiswick Riverside,2,"Asian, Asian British or Asian Welsh: Chinese",9,L14.1: Never worked,15
E05013611,Chiswick Riverside,2,"Asian, Asian British or Asian Welsh: Chinese",10,L14.2: Long-term unemployed,1
E05013611,Chiswick Riverside,2,"Asian, Asian British or Asian Welsh: Chinese",11,L15: Full-time students,4
E05013611,Chiswick Riverside,3,"Asian, Asian British or Asian Welsh: Indian",-8,Does not apply,83
E05013611,Chiswick Riverside,3,"Asian, Asian British or Asian Welsh: Indian",1,L1 and L2: Large employers and higher managerial and administrative occupations,44
E05013611,Chiswick Riverside,3,"Asian, Asian British or Asian Welsh: Indian",2,L3: Higher professional occupations,80
E05013611,Chiswick Riverside,3,"Asian, Asian British or Asian Welsh: Indian",3,"L4, L5 and L6: Lower managerial, administrative and professional occupations",73
E05013611,Chiswick Riverside,3,"Asian, Asian British or Asian Welsh: Indian",4,L7: Intermediate occupations,29
E05013611,Chiswick Riverside,3,"Asian, Asian British or Asian Welsh: Indian",5,L8 and L9: Small employers and own account workers,35
E05013611,Chiswick Riverside,3,"Asian, Asian British or Asian Welsh: Indian",6,L10 and L11: Lower supervisory and technical occupations,8
E05013611,Chiswick Riverside,3,"Asian, Asian British or Asian Welsh: Indian",7,L12: Semi-routine occupations,15
E05013611,Chiswick Riverside,3,"Asian, Asian British or Asian Welsh: Indian",8,L13: Routine occupations,9
E05013611,Chiswick Riverside,3,"Asian, Asian British or Asian Welsh: Indian",9,L14.1: Never worked,25
E05013611,Chiswick Riverside,3,"Asian, Asian British or Asian Welsh: Indian",10,L14.2: Long-term unemployed,5
E05013611,Chiswick Riverside,3,"Asian, Asian British or Asian Welsh: Indian",11,L15: Full-time students,8
E05013611,Chiswick Riverside,4,"Asian, Asian British or Asian Welsh: Pakistani",-8,Does not apply,28
E05013611,Chiswick Riverside,4,"Asian, Asian British or Asian Welsh: Pakistani",1,L1 and L2: Large employers and higher managerial and administrative occupations,4
E05013611,Chiswick Riverside,4,"Asian, Asian British or Asian Welsh: Pakistani",2,L3: Higher professional occupations,7
E05013611,Chiswick Riverside,4,"Asian, Asian British or Asian Welsh: Pakistani",3,"L4, L5 and L6: Lower managerial, administrative and professional occupations",18
E05013611,Chiswick Riverside,4,"Asian, Asian British or Asian Welsh: Pakistani",4,L7: Intermediate occupations,3
E05013611,Chiswick Riverside,4,"Asian, Asian British or Asian Welsh: Pakistani",5,L8 and L9: Small employers and own account workers,10
E05013611,Chiswick Riverside,4,"Asian, Asian British or Asian Welsh: Pakistani",6,L10 and L11: Lower supervisory and technical occupations,1
E05013611,Chiswick Riverside,4,"Asian, Asian British or Asian Welsh: Pakistani",7,L12: Semi-routine occupations,7
E05013611,Chiswick Riverside,4,"Asian, Asian British or Asian Welsh: Pakistani",8,L13: Routine occupations,7
E05013611,Chiswick Riverside,4,"Asian, Asian British or Asian Welsh: Pakistani",9,L14.1: Never worked,21
E05013611,Chiswick Riverside,4,"Asian, Asian British or Asian Welsh: Pakistani",10,L14.2: Long-term unemployed,0
E05013611,Chiswick Riverside,4,"Asian, Asian British or Asian Welsh: Pakistani",11,L15: Full-time students,8
E05013611,Chiswick Riverside,5,"Asian, Asian British or Asian Welsh: Other Asian",-8,Does not apply,47
E05013611,Chiswick Riverside,5,"Asian, Asian British or Asian Welsh: Other Asian",1,L1 and L2: Large employers and higher managerial and administrative occupations,24
E05013611,Chiswick Riverside,5,"Asian, Asian British or Asian Welsh: Other Asian",2,L3: Higher professional occupations,36
E05013611,Chiswick Riverside,5,"Asian, Asian British or Asian Welsh: Other Asian",3,"L4, L5 and L6: Lower managerial, administrative and professional occupations",49
E05013611,Chiswick Riverside,5,"Asian, Asian British or Asian Welsh: Other Asian",4,L7: Intermediate occupations,19
E05013611,Chiswick Riverside,5,"Asian, Asian British or Asian Welsh: Other Asian",5,L8 and L9: Small employers and own account workers,20
E05013611,Chiswick Riverside,5,"Asian, Asian British or Asian Welsh: Other Asian",6,L10 and L11: Lower supervisory and technical occupations,14
E05013611,Chiswick Riverside,5,"Asian, Asian British or Asian Welsh: Other Asian",7,L12: Semi-routine occupations,35
E05013611,Chiswick Riverside,5,"Asian, Asian British or Asian Welsh: Other Asian",8,L13: Routine occupations,18
E05013611,Chiswick Riverside,5,"Asian, Asian British or Asian Welsh: Other Asian",9,L14.1: Never worked,28
E05013611,Chiswick Riverside,5,"Asian, Asian British or Asian Welsh: Other Asian",10,L14.2: Long-term unemployed,6
E05013611,Chiswick Riverside,5,"Asian, Asian British or Asian Welsh: Other Asian",11,L15: Full-time students,20
E05013611,Chiswick Riverside,6,"Black, Black British, Black Welsh, Caribbean or African: African",-8,Does not apply,69
E05013611,Chiswick Riverside,6,"Black, Black British, Black Welsh, Caribbean or African: African",1,L1 and L2: Large employers and higher managerial and administrative occupations,8
E05013611,Chiswick Riverside,6,"Black, Black British, Black Welsh, Caribbean or African: African",2,L3: Higher professional occupations,19
E05013611,Chiswick Riverside,6,"Black, Black British, Black Welsh, Caribbean or African: African",3,"L4, L5 and L6: Lower managerial, administrative and professional occupations",44
E05013611,Chiswick Riverside,6,"Black, Black British, Black Welsh, Caribbean or African: African",4,L7: Intermediate occupations,18
E05013611,Chiswick Riverside,6,"Black, Black British, Black Welsh, Caribbean or African: African",5,L8 and L9: Small employers and own account workers,24
E05013611,Chiswick Riverside,6,"Black, Black British, Black Welsh, Caribbean or African: African",6,L10 and L11: Lower supervisory and technical occupations,2
E05013611,Chiswick Riverside,6,"Black, Black British, Black Welsh, Caribbean or African: African",7,L12: Semi-routine occupations,16
E05013611,Chiswick Riverside,6,"Black, Black British, Black Welsh, Caribbean or African: African",8,L13: Routine occupations,6
E05013611,Chiswick Riverside,6,"Black, Black British, Black Welsh, Caribbean or African: African",9,L14.1: Never worked,28
E05013611,Chiswick Riverside,6,"Black, Black British, Black Welsh, Caribbean or African: African",10,L14.2: Long-term unemployed,5
E05013611,Chiswick Riverside,6,"Black, Black British, Black Welsh, Caribbean or African: African",11,L15: Full-time students,32
E05013611,Chiswick Riverside,7,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",-8,Does not apply,15
E05013611,Chiswick Riverside,7,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",1,L1 and L2: Large employers and higher managerial and administrative occupations,7
E05013611,Chiswick Riverside,7,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",2,L3: Higher professional occupations,5
E05013611,Chiswick Riverside,7,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",3,"L4, L5 and L6: Lower managerial, administrative and professional occupations",27
E05013611,Chiswick Riverside,7,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",4,L7: Intermediate occupations,16
E05013611,Chiswick Riverside,7,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",5,L8 and L9: Small employers and own account workers,13
E05013611,Chiswick Riverside,7,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",6,L10 and L11: Lower supervisory and technical occupations,6
E05013611,Chiswick Riverside,7,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",7,L12: Semi-routine occupations,17
E05013611,Chiswick Riverside,7,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",8,L13: Routine occupations,9
E05013611,Chiswick Riverside,7,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",9,L14.1: Never worked,8
E05013611,Chiswick Riverside,7,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",10,L14.2: Long-term unemployed,5
E05013611,Chiswick Riverside,7,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",11,L15: Full-time students,4
E05013611,Chiswick Riverside,8,"Black, Black British, Black Welsh, Caribbean or African: Other Black",-8,Does not apply,18
E05013611,Chiswick Riverside,8,"Black, Black British, Black Welsh, Caribbean or African: Other Black",1,L1 and L2: Large employers and higher managerial and administrative occupations,4
E05013611,Chiswick Riverside,8,"Black, Black British, Black Welsh, Caribbean or African: Other Black",2,L3: Higher professional occupations,3
E05013611,Chiswick Riverside,8,"Black, Black British, Black Welsh, Caribbean or African: Other Black",3,"L4, L5 and L6: Lower managerial, administrative and professional occupations",8
E05013611,Chiswick Riverside,8,"Black, Black British, Black Welsh, Caribbean or African: Other Black",4,L7: Intermediate occupations,6
E05013611,Chiswick Riverside,8,"Black, Black British, Black Welsh, Caribbean or African: Other Black",5,L8 and L9: Small employers and own account workers,5
E05013611,Chiswick Riverside,8,"Black, Black British, Black Welsh, Caribbean or African: Other Black",6,L10 and L11: Lower supervisory and technical occupations,1
E05013611,Chiswick Riverside,8,"Black, Black British, Black Welsh, Caribbean or African: Other Black",7,L12: Semi-routine occupations,3
E05013611,Chiswick Riverside,8,"Black, Black British, Black Welsh, Caribbean or African: Other Black",8,L13: Routine occupations,2
E05013611,Chiswick Riverside,8,"Black, Black British, Black Welsh, Caribbean or African: Other Black",9,L14.1: Never worked,5
E05013611,Chiswick Riverside,8,"Black, Black British, Black Welsh, Caribbean or African: Other Black",10,L14.2: Long-term unemployed,3
E05013611,Chiswick Riverside,8,"Black, Black British, Black Welsh, Caribbean or African: Other Black",11,L15: Full-time students,4
E05013611,Chiswick Riverside,9,Mixed or Multiple ethnic groups: White and Asian,-8,Does not apply,116
E05013611,Chiswick Riverside,9,Mixed or Multiple ethnic groups: White and Asian,1,L1 and L2: Large employers and higher managerial and administrative occupations,6
E05013611,Chiswick Riverside,9,Mixed or Multiple ethnic groups: White and Asian,2,L3: Higher professional occupations,23
E05013611,Chiswick Riverside,9,Mixed or Multiple ethnic groups: White and Asian,3,"L4, L5 and L6: Lower managerial, administrative and professional occupations",36
E05013611,Chiswick Riverside,9,Mixed or Multiple ethnic groups: White and Asian,4,L7: Intermediate occupations,12
E05013611,Chiswick Riverside,9,Mixed or Multiple ethnic groups: White and Asian,5,L8 and L9: Small employers and own account workers,10
E05013611,Chiswick Riverside,9,Mixed or Multiple ethnic groups: White and Asian,6,L10 and L11: Lower supervisory and technical occupations,3
E05013611,Chiswick Riverside,9,Mixed or Multiple ethnic groups: White and Asian,7,L12: Semi-routine occupations,5
E05013611,Chiswick Riverside,9,Mixed or Multiple ethnic groups: White and Asian,8,L13: Routine occupations,5
E05013611,Chiswick Riverside,9,Mixed or Multiple ethnic groups: White and Asian,9,L14.1: Never worked,3
E05013611,Chiswick Riverside,9,Mixed or Multiple ethnic groups: White and Asian,10,L14.2: Long-term unemployed,0
E05013611,Chiswick Riverside,9,Mixed or Multiple ethnic groups: White and Asian,11,L15: Full-time students,20
E05013611,Chiswick Riverside,10,Mixed or Multiple ethnic groups: White and Black African,-8,Does not apply,40
E05013611,Chiswick Riverside,10,Mixed or Multiple ethnic groups: White and Black African,1,L1 and L2: Large employers and higher managerial and administrative occupations,4
E05013611,Chiswick Riverside,10,Mixed or Multiple ethnic groups: White and Black African,2,L3: Higher professional occupations,5
E05013611,Chiswick Riverside,10,Mixed or Multiple ethnic groups: White and Black African,3,"L4, L5 and L6: Lower managerial, administrative and professional occupations",10
E05013611,Chiswick Riverside,10,Mixed or Multiple ethnic groups: White and Black African,4,L7: Intermediate occupations,1
E05013611,Chiswick Riverside,10,Mixed or Multiple ethnic groups: White and Black African,5,L8 and L9: Small employers and own account workers,9
E05013611,Chiswick Riverside,10,Mixed or Multiple ethnic groups: White and Black African,6,L10 and L11: Lower supervisory and technical occupations,1
